path_id,final_value,terminal_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio
19,13482.053728435036,0.3482053728435035,0.3482053728435035,0.1589502889000187,-0.08219578624678536,1.8340151205712387,3.6092653252830558,4.2362922571
20,13680.327696592858,0.3680327696592858,0.3680327696592858,0.13165663536954542,-0.05376385974039283,2.295440050246888,4.366375055802561,6.845356182320044
21,11719.727036472685,0.17197270364726847,0.17197270364726847,0.150436238358663,-0.09802886011306719,0.9972106373881215,1.6729950466452037,1.7543068791059482
22,9831.478034265272,-0.01685219657347281,-0.01685219657347281,0.16853585630144044,-0.22244992724238663,-0.13537883369734005,-0.3448276149518355,-0.07575725819460603
23,10303.195355358659,0.03031953553586586,0.03031953553586586,0.15027216120109435,-0.1240957513223625,0.1407447885834094,0.1065230645453858,0.24432371948903436
24,9414.15845596748,-0.05858415440325204,-0.05858415440325204,0.16507833324933532,-0.18584993695431828,-0.40435953351475,-0.7271044662854868,-0.3152228909157605
25,8984.778057907422,-0.10152219420925779,-0.10152219420925779,0.17431350111842114,-0.24037849870314054,-0.6408450485842391,-0.9319038778233881,-0.4223430745968437
26,10136.944845610044,0.013694484561004305,0.013694484561004305,0.1445616429633603,-0.09920486023261306,0.027886332480023274,-0.07021115515068721,0.13804247623446897
27,11512.67397063797,0.151267397063797,0.151267397063797,0.23416300789721053,-0.10375357778315737,0.6305989602324773,1.0261145045964775,1.4579487309820045
28,10452.660763301039,0.04526607633010382,0.04526607633010382,0.18611597696836377,-0.18956209120527648,0.22380258586556434,0.20255398577671851,0.23879287278533587
29,11476.697283448806,0.14766972834488068,0.14766972834488068,0.16080949177684525,-0.15348328822150054,0.8130158098562864,1.2021972880895668,0.962122521976269
30,15781.10189865447,0.578110189865447,0.578110189865447,0.13260069899033639,-0.04333553122829671,3.3587773310315505,8.281413121313246,13.340327751375519
31,12465.997889750653,0.2465997889750653,0.2465997889750653,0.17965987727635183,-0.13097825645269603,1.2064797504083695,1.8112663350027234,1.8827536390677715
32,9082.878657560062,-0.09171213424399371,-0.09171213424399371,0.1634809378475582,-0.22913317261006427,-0.628827442448953,-1.014163037314187,-0.4002569038751459
33,10705.543300939858,0.07055433009398593,0.07055433009398593,0.15702363880276815,-0.11775975164558786,0.3851974782000975,0.5207363550774448,0.5991378982041986
34,9269.620505997678,-0.07303794940023223,-0.07303794940023212,0.14329414438428786,-0.13059124896135718,-0.5976376776912363,-1.0695900515686354,-0.5592867055115196
35,7412.862486080127,-0.25871375139198727,-0.25871375139198727,0.1743416700253871,-0.3334070334664033,-1.743105146812078,-2.1566625198676816,-0.7759696869683983
36,9491.782192884699,-0.050821780711530096,-0.050821780711530096,0.17520469263844266,-0.12816990269424414,-0.32440724911797325,-0.6438905057133477,-0.3965188366629883
37,12635.127067591924,0.26351270675919247,0.26351270675919247,0.1465231074368858,-0.08718339054589032,1.533373969510756,3.0552083469799305,3.0225104243965886
38,9042.432661115845,-0.09575673388841555,-0.09575673388841555,0.21682420902098734,-0.2685171311216105,-0.44923525953865157,-0.8594182534526034,-0.35661312739501766
39,10001.329930847174,0.00013299308471736992,0.00013299308471736992,0.16594862157579068,-0.16470681866814088,-0.03644509089131153,-0.17641027367963677,0.0008074534241677675
40,11441.512415250165,0.14415124152501657,0.14415124152501657,0.1878955767047979,-0.10884853470831601,0.7023710125196815,1.2226698845068091,1.3243287280926845
41,9677.77201196531,-0.03222279880346901,-0.03222279880346912,0.1463385830012961,-0.14255812488015973,-0.2874959575390009,-0.569347330376262,-0.226032706522739
42,11388.31365640818,0.138831365640818,0.138831365640818,0.14674352195085727,-0.12203213108289365,0.8232374124104069,1.2484631840400888,1.1376623878387653
43,9835.2315602067,-0.016476843979330025,-0.016476843979330136,0.20816933001808363,-0.1802581889684198,-0.0733063554733279,-0.2913132005350132,-0.09140690957577957
44,8656.905016467483,-0.13430949835325168,-0.1343094983532518,0.15748257429869833,-0.2242540926558781,-0.9639435928804148,-1.4894665900183366,-0.5989165984112144
45,9987.542408382304,-0.0012457591617696107,-0.0012457591617696107,0.140737334283743,-0.1575154019155157,-0.08077778411390785,-0.2410710085681878,-0.007908808577575041
46,16552.506811500716,0.6552506811500716,0.6552506811500718,0.16006854051786343,-0.08539864758838113,3.10619621948271,7.146212582965434,7.672846112368899
47,12137.697154831612,0.21376971548316126,0.21376971548316126,0.13573344700750167,-0.08757153553345753,1.3481394825135735,2.3474624881871953,2.4410867547422246
48,9172.659681690653,-0.08273403183093464,-0.08273403183093475,0.1719428469309987,-0.2826909507757751,-0.5323546180822948,-0.9059349997633925,-0.2926660071852026
49,12898.019321685266,0.28980193216852657,0.28980193216852657,0.15407222127097264,-0.08535595916681447,1.59962746123133,2.902299512272818,3.3952161629647364
50,6851.237485603827,-0.3148762514396173,-0.3148762514396173,0.1820104016553291,-0.32372296442830256,-2.0946269139453135,-2.5276576823845205,-0.9726719634972185
